,anon_ch,subject_ch,created_ch,bucket_order_ch,bucket_name_ch,type_ch,uid_a_ch,uid_ch,id_ch,updated_ch,config_ch,assignment
3183,no,"<p>Wow Danilo, this is super-interesting.</p>
<p></p>
<p>The problem only starts once the agent has learned to land (converged to a near-optimal policy).  When $$\gamma=0.999$$ the agent learns exactly what to do, but then stops doing it and goes berserk.</p>
<p></p>
<p>If $$\gamma$$ is too low, the agent converges to a sub-optimal solution.  $$\gamma\in[0.985 - 0.995]$$ seems to be the sweet spot where the policy it converges to is good, <em>and</em> it maintains that policy over time.</p>
<p></p>
<p>I don&#39;t know your hyperparameter settings, but I wonder if these curves might change if some of the other hyperparameters change, for example a different epsilon decay, or a different size experience replay buffer, or a different batch size.  Too many combinations to try out...</p>",2019-10-25T17:01:57Z,25,Week 10/20 - 10/26,feedback,,jzfsa4a37jf4aq,k26duu7c14w1j,2019-10-25T17:01:57Z,{},project2
3184,no,<p>What does the loss for each episode look like?</p>,2019-10-25T17:31:37Z,25,Week 10/20 - 10/26,feedback,,jzlyi4e55bz5kj,k26ewznqqty782,2019-10-25T17:31:37Z,{},project2
3185,no,<p>That&#39;s a very clever analysis Danilo! If I only had another week .....</p>,2019-10-25T18:24:58Z,25,Week 10/20 - 10/26,feedback,,jc554vxmyuy3pt,k26gtle5lk7dj,2019-10-25T18:24:58Z,{},project2
3186,no,"<p><strong attention=""jzlyi4e55bz5kj"">&#64;Jonathan Hirscher</strong>  </p>
<p></p>
<p>Why can&#39;t the reward (y-axis) be used as a proxy for the loss?</p>",2019-10-25T18:30:16Z,25,Week 10/20 - 10/26,feedback,,jzfsa4a37jf4aq,k26h0etl5k36sv,2019-10-25T18:30:16Z,{},project2
3187,no,"<p>Jonathan,</p>
<p>I will need to re-run it at home to capture the loss. I didn&#39;t save that.</p>
<p></p>
<p>Jacob,</p>
<p>I wish I had 1 week more and also more pages to do the report. Keeping five pages only is difficult. </p>",2019-10-25T18:30:28Z,25,Week 10/20 - 10/26,feedback,,jc6xvgjncoey,k26h0o0qodu7pm,2019-10-25T18:30:28Z,{},project2
3188,no,so this is lunar lander not the case what we discuss about right. how many seeds did you average. is it DQN. dqn is quite unstable and sometimes behave like brown curve. try some other seeds. but it does seem to have a optimal gamma though for each env. it might be the case that 0.9999 is higher than the optimal one.,2019-10-25T19:46:59Z,25,Week 10/20 - 10/26,feedback,,is5gzbotXmz,k26jr2t8tw71yt,2019-10-25T19:46:59Z,{},project2
3189,no,"<p>Tianhang,</p>
<p></p>
<p>this is luna lander. I&#39;m using DQN with memory replay, but unfortunately I haven&#39;t done an average for different seeds because it takes too long to run each experiment (about 1h for 2000 episodes). </p>",2019-10-25T19:59:07Z,25,Week 10/20 - 10/26,feedback,,jc6xvgjncoey,k26k6oka1fw4j4,2019-10-25T19:59:07Z,{},project2
3190,no,"<p>Right, for Lunar Lander reward is given at more than just the terminal state.</p>
<p></p>
<p>Vahe, based on the experiences you are learning with (say in a replay buffer with a fixed size), it is possible for the loss to be decreasing while your reward is also decreasing. This could be related to issues with exploration, the learning rate, catastrophic forgetting, as a few examples. I&#39;m wondering if loss is actually decreasing during the training, which for this high gamma it may not be.</p>",2019-10-25T20:01:04Z,25,Week 10/20 - 10/26,feedback,,jzlyi4e55bz5kj,k26k96stxin124,2019-10-25T20:01:04Z,{},project2
3191,no,"<p>Thanks for the explanation Jonathan!</p>
<p></p>
<p>So if loss were decreasing but reward were also decreasing, that seems to suggest that we are overfitting to past memories that don&#39;t generalize well.  It seems like, ideally, we would want our replay buffer to be filled with memories that d<em>o</em> cause our neural network to generalize well.  And I guess catastrophic forgetting is related to shifting that mix of memories in a negative way?</p>",2019-10-25T20:14:57Z,25,Week 10/20 - 10/26,feedback,,jzfsa4a37jf4aq,k26kr1owgd17mn,2019-10-25T20:14:57Z,{},project2
3192,no,"<p>One nice statistic to collect is, in addition to the sum of rewards, the sum of discounted reward from initial states to the terminal state.</p>
<p></p>
<p>It&#39;s very interesting to see how at times, those numbers are very different (at least more than we intuitively think).</p>
<p></p>",2019-10-26T00:27:23Z,25,Week 10/20 - 10/26,feedback,,hyx9thiqa6j4nn,k26trof3cyqwc,2019-10-26T00:27:23Z,{},project2
3193,no,"<p>Jonathan and Miguel,</p>
<p></p>
<p>I started the question for rewards only at the terminal states and somehow I got confused and started talking about Luna Lander. But I still think it is a good discussion.</p>
<p></p>
<p>Going back to Jonathan&#39;s question: &#34;What does the loss for each episode look like?&#34;. </p>
<p>How do I compute this loss? Is it the accumulation of all the losses for each step taken during a episode?</p>
<p></p>
<p>I will try what Miguel is suggesting.</p>",2019-10-26T13:29:50Z,25,Week 10/20 - 10/26,feedback,,jc6xvgjncoey,k27lpwhc90q6m6,2019-10-26T13:29:50Z,{},project2
3194,no,"<p>I think what Jonathan is referring to is the loss computed by the neural network.  When you create your network, you supply a loss function (in Keras, with the compile() method), which is the function that is trying to be minimized when training your network.</p>
<p></p>
<p>You can monitor its value over the length of your run to see how it is changing over time.</p>",2019-10-26T16:04:15Z,25,Week 10/20 - 10/26,feedback,,jzfsa4a37jf4aq,k27r8hmn4fw1ij,2019-10-26T16:04:15Z,{},project2
3195,no,"<p>I think I see what you mean, but not sure if in Keras would be like:</p>
<p></p>
<pre>history = model.fit(np.vstack(minibatch[:, 0]), y, epochs=1, verbose=False)</pre>
<p></p>
<p>Then, by the end of each episode, I save the loss history in a list to be plotted later.</p>
<pre>episodes_loss.append(history.history[&#39;loss&#39;])</pre>
<p></p>
<p></p>
<p></p>",2019-10-26T16:21:38Z,25,Week 10/20 - 10/26,feedback,,jc6xvgjncoey,k27ruu94iop29s,2019-10-26T16:21:38Z,{},project2
3196,no,"<p>Without saying too much:</p>
<p></p>
<p></p>
<pre>In [1]: 0.9**300 * 200                                                                                                                                                                                                                         
Out[1]: 3.747855407769616e-12

In [2]: 0.99**300 * 200                                                                                                                                                                                                                        
Out[2]: 9.808178814257145

In [3]: 0.995**300 * 200                                                                                                                                                                                                                       
Out[3]: 44.458439968149385

In [4]: 0.997**300 * 200                                                                                                                                                                                                                       
Out[4]: 81.20401245834547

In [5]: 0.999**300 * 200                                                                                                                                                                                                                       
Out[5]: 148.14140643121985</pre>
<p></p>",2019-10-26T23:47:04Z,25,Week 10/20 - 10/26,feedback,,hyx9thiqa6j4nn,k287rom0drg608,2019-10-26T23:47:04Z,{},project2
3197,no,"<p>Miguel,</p>
<p></p>
<p>I think I see your point and even discussed about that a little bit in my report, but I can&#39;t see the reason of the instability of training when gamma -&gt; 1. I&#39;ve observed this with simulation with other seeds as well, so I&#39;m taking that as a fact, but I can&#39;t find a good explanation of why.</p>
<p></p>
<p>Unfortunately, due to the due date my epsilon decayed too much and I can&#39;t explore more to find my answers (sometimes I need to try a joke).  I have to wrap up, but I would like to discuss that in office hours, if time allows us for that.</p>",2019-10-27T18:57:28Z,24,Week 10/27 - 11/2,feedback,,jc6xvgjncoey,k29cv3fcwj814h,2019-10-27T18:57:28Z,{},project2
3198,no,"<p>:) </p>
<p></p>
<p>looking forward to it.</p>",2019-10-27T19:36:20Z,24,Week 10/27 - 11/2,feedback,,hyx9thiqa6j4nn,k29e92m0ybg577,2019-10-27T19:36:20Z,{},project2
3199,no,"<p>&#34;vanishing gradients&#34;.</p>
<p></p>
<p>discounting diminishes the potential size of the update to the NN.</p>
<p></p>
<p>of which the value depends on the actual reward.</p>
<p></p>
<p>that is, you tune it to the actual target values you are seeing, to keep it from growing, and eventually the back propogation kicks in.</p>
<p></p>
<p>its similar to your learning rate, and the key to time-structuring the neuronal updates.</p>
<p></p>
<p>but it only has value, if it doesn&#39;t inject divergence (or conversely, if it injects convergence AFTER escaping a minima).</p>
<p></p>
<p>the interplay between the alpha, gamma, and ... epsilon, the replay buffer, sampling rate, and average steps on a trajectory, is tremendous.</p>
<p></p>
<p>on mine, &gt; 0.9 led to instability.  0.50 led to stable results.  and I had to vary the alpha depending on what it actually encountered. </p>",2019-10-29T00:54:33Z,24,Week 10/27 - 11/2,feedback,,jzivtxcbl6964n,k2b5264ae8t2ti,2019-10-29T00:54:33Z,{},project2
3200,no,"<p>Danilo, tell me if you agree with this.</p>
<p></p>
<p>Let&#39;s say we had a task with only one reward, offered at the terminal state.</p>
<p></p>
<p>If the reward is positive, then setting $$\gamma$$ lower will encourage the agent to get to the terminal state as quickly as possible, since every time step wasted dminishes the reward by a factor of $$\gamma$$.  On the other hand, setting $$\gamma$$ closer to $$1$$ will make the agent indifferent to getting there quickly or slowly - it gets close to the same reward either way.</p>
<p></p>
<p>However, if the reward is negative, then setting $$\gamma$$ lower would encourage the agent to stall.  Why should it rush to get a negative reward?  It can just wait until the discounted value of that negative reward is close to $$0$$.  Setting $$\gamma$$ higher would make it more indifferent to stalling.  It&#39;s going to get the same negative reward no matter how long it takes.</p>
<p></p>
<p>In Lunar Lander, if the agent has crashed more than it has landed, it may associate the terminal state with a negative reward, encouraging it to stall, especially if $$\gamma$$ is set lower, since this way it can discount the value of that negative reward by waiting as long as possible.</p>",2019-10-24T21:55:20Z,25,Week 10/20 - 10/26,followup,,jzfsa4a37jf4aq,k258w9wpxfh2c7,2019-10-24T21:55:20Z,{},project2
3201,no,"<p>&#34;On the other hand, setting γ closer to 1 will make the agent indifferent to getting there quickly or slowly - it gets close to the same reward either way.&#34;</p>
<p></p>
<p>yeah, Q*(s,a) = gamma^k * r in this env, where k is the shortest distance from s to the goal. So it&#39;s a man made guidence structure to enforce shortest path which doesn&#39;t exist/matter in the original problem since it had no reward for being shortest.</p>
<p></p>
<p></p>",2019-10-25T00:46:13Z,25,Week 10/20 - 10/26,feedback,,is5gzbotXmz,k25f01856wc4il,2019-10-25T00:46:13Z,{},project2
3202,no,"<p>Right!</p>
<p></p>
<p>Thanks Tianhang.</p>",2019-10-25T01:07:25Z,25,Week 10/20 - 10/26,feedback,,jzfsa4a37jf4aq,k25frauubis6y0,2019-10-25T01:07:25Z,{},project2
3203,no,"<p>Could you clarify again? Are you talking about the 100 trials using the trained agent that has already converged? If so, should we set the epsilon to 0 when taking an action? </p>",2019-10-23T22:59:26Z,41,Week 10/20 - 10/26,followup,,j6ln9puq99s5uv,k23vqv74aosdl,2019-10-23T22:59:26Z,{},project2
3204,no,<p>Well I am turning off epsilon and just reporting the rewards for last 100 episodes</p>,2019-10-23T23:34:48Z,41,Week 10/20 - 10/26,feedback,,jqrr36mqfm8M,k23x0chj77c68,2019-10-23T23:34:48Z,{},project2
3205,no,"Yes, no training and no exploration.",2019-10-23T23:43:57Z,41,Week 10/20 - 10/26,feedback,,i4op5p9vfbq5yz,k23xc46ntjo4aj,2019-10-23T23:43:57Z,{},project2
3206,no,<p>See &#64;718 as well.</p>,2019-10-24T01:16:56Z,41,Week 10/20 - 10/26,feedback,,ixty1midfufhd,k240noxtr2h3bm,2019-10-24T01:16:56Z,{},project2
3207,no,"<p>Once your algorithm is &#39;done&#39;, just save the model / weights. Now, testing time = using this weights and do a greedy policy each step. I would suggest writing a separate function for this task. You are on the right track. </p>
<p></p>
<p>edit: This is your &#39;A&#39; description</p>",2019-10-24T07:38:52Z,41,Week 10/20 - 10/26,followup,,jvfpllmsggt7p4,k24eauq671j1s1,2019-10-24T07:38:52Z,{},project2
3208,no,<p>in the DQN paper they leave the epsilon parameter to 0.05 when testing so that the algorithm will still choose some random actions to counter overfitting. I didn&#39;t do this but it sounds like a good avenue to explore.</p>,2019-10-30T04:12:55Z,40,Week 10/27 - 11/2,followup,,is8ald0uljj3u4,k2crl3yfkvy7aq,2019-10-30T04:12:55Z,{},project2
3209,no,<p>Yes I am using Tensorflow/Keras. Thanks</p>,2019-10-23T22:57:29Z,25,Week 10/20 - 10/26,followup,,j6ln9puq99s5uv,k23vocjgej94ed,2019-10-23T22:57:29Z,{},project2
3210,no,"Did you get this to work out for you?  I worked on this for most of tonight and have it much more consistent, not every run is exact -- most are though. ",2019-10-24T06:39:57Z,25,Week 10/20 - 10/26,followup,,is9so9huTMp,k24c72ydiz25we,2019-10-24T06:39:57Z,{},project2
3211,no,"<p>that&#39;s what I have too. there are several places to set random seed in tensor flow (weight, optimizer). I only set weight seed. </p>",2019-10-25T06:23:32Z,25,Week 10/20 - 10/26,feedback,,j6ln9puq99s5uv,k25r1tknlcr5bg,2019-10-25T06:23:32Z,{},project2
3212,no,"<p>With PyTorch a simple &#96;torch.manual_seed(seed)&#96; does the job.</p>
<p></p>
<p>I&#39;m not sure how for TensorFlow. Maybe <strong attention=""i4op5p9vfbq5yz"">&#64;Chris Serrano</strong> ?</p>
<p></p>",2019-10-25T13:35:43Z,25,Week 10/20 - 10/26,feedback,,hyx9thiqa6j4nn,k266hm0w6c36t6,2019-10-25T13:35:43Z,{},project2
3213,no,"<p></p><pre>tensorflow.set_random_seed(seed)</pre>
<p></p>
<p>You need this for keras too if you use tensorflow as the backend.</p>",2019-10-27T18:02:58Z,24,Week 10/27 - 11/2,feedback,,jzsv9qgvs05p3,k29ax0obv007be,2019-10-27T18:02:58Z,{},project2
3214,no,"<p>Also, remember the lesson from HW3, don&#39;t use the &#96;env.action_space.sample()&#96; function.</p>",2019-10-25T13:36:32Z,25,Week 10/20 - 10/26,followup,,hyx9thiqa6j4nn,k266iojstgd7lm,2019-10-25T13:36:32Z,{},project2
3215,no,"<p>Actually I think firing the main thruster is -0.03 points per time step, but the side thrusters might be free.</p>",2019-10-23T23:55:33Z,25,Week 10/20 - 10/26,followup,,jl3oi5v7qkSk,k23xr0sf5a146p,2019-10-23T23:55:33Z,{},project2
3216,no,"<p>No, it&#39;s -0.3 reward per time step for the main thrusters and -0.03 for the side thrusters:</p>
<p></p>
<pre>reward -= m_power*0.30  # less fuel spent is better, about -30 for heurisic landing
reward -= s_power*0.03</pre>
<p></p>
<p><a href=""https://github.com/openai/gym/blob/master/gym/envs/box2d/lunar_lander.py"">https://github.com/openai/gym/blob/master/gym/envs/box2d/lunar_lander.py</a></p>",2019-10-24T00:11:09Z,25,Week 10/20 - 10/26,feedback,,jzfsa4a37jf4aq,k23yb3m4yx26jr,2019-10-24T00:11:09Z,{},project2
